id,name,host_id,host_name,neighbourhood_group,neighbourhood,latitude,longitude,room_type,price,minimum_nights,number_of_reviews,last_review,reviews_per_month,calculated_host_listings_count,availability_365,number_of_reviews_ltm,license,Proto
51278661,Twin bedroom for 2 with 2 beds,415232968,B&B Hotel,M,Nieuw - Zuid,51.20613,4.38557,Private room,83,1,5,2021-10-16,1.1,2,314,5,M,Haha
51280338,Cosy room near Sportpaleis!,5537956,Héloïse,M,Deurne Noord,51.22515,4.4537,Private room,36,1,21,2021-12-04,4.34,1,87,21,M,Haha
51283145,Suite Loft for 6 persons in Antwerp - BoLofts,415278320,Soulayman,M,Borgerhout Intra Muros Zuid,51.21354,4.44064,Entire home/apt,425,1,2,2021-09-13,0.45,5,115,2,M,Haha
51283396,Stylish flat in a trendy district of Antwerp,43561235,Bo,M,Borgerhout Intra Muros Zuid,51.20978,4.42973,Entire home/apt,90,1,0,M,M,1,108,0,M,Haha
51290514,Central appartement with terrace,19436713,Isa,M,Zuid,51.20573,4.38974,Entire home/apt,54,5,1,2021-10-03,0.35,2,308,1,M,Haha
51301335,Beautiful Duplex 2 Bedroom Apartment in Center SPA,165436938,Luca,M,Historisch Centrum,51.22522,4.40212,Entire home/apt,68,1,3,2021-12-05,0.63,63,349,3,M,Haha
51301468,Modern 3 Bedroom Apartment Heart of Antwerp SP1,165436938,Luca,M,Historisch Centrum,51.22377,4.40024,Entire home/apt,68,1,7,2021-12-12,1.5,63,338,7,M,Haha
51301614,Beautiful 3 Bedroom App in Heart of Antwerp SP3R,165436938,Luca,M,Historisch Centrum,51.22506,4.40166,Entire home/apt,68,1,5,2021-10-20,1.17,63,348,5,M,Haha
51304062,Charming 3 Bedroom Penthouse Heart of Antwerp SP3L,165436938,Luca,M,Historisch Centrum,51.2256,4.40075,Entire home/apt,68,1,18,2021-12-05,4.43,63,350,18,M,Haha
51339935,ruim appartement in Merksem,286871955,Nancy M.,M,Merksem - Heide,51.25414,4.44766,Entire home/apt,75,3,1,2021-09-02,0.26,1,9,1,M,Haha
51397319,Gorgeous getaway in the old city centre of Antwerp,13787738,Benjamin,M,Historisch Centrum,51.222847,4.402324,Entire home/apt,121,1,35,2021-12-19,12.35,1,155,35,M,Haha
51406228,Cosy Loft for 3 people in Antwerp - BoLofts,415278320,Soulayman,M,Borgerhout Intra Muros Zuid,51.21303,4.43959,Entire home/apt,265,1,0,M,M,5,300,0,M,Haha
51421663,Big loft amazing view/ FREE parking,222831298,Arne,M,Eilandje,51.23032,4.41304,Entire home/apt,177,2,8,2021-11-14,1.7,8,2,8,M,Haha
51436359,Studio with green garden,413052,Valérie,M,Dam,51.23103,4.43007,Entire home/apt,88,2,2,2021-11-01,0.85,1,136,2,M,Haha
51437402,comfortable house near central station,189196082,Bart,M,Borgerhout Intra Muros Noord,51.2178,4.42998,Entire home/apt,175,3,0,M,M,5,0,0,M,Haha
51437805,comfortable room near central station,189196082,Bart,M,Borgerhout Intra Muros Noord,51.21716,4.43016,Private room,45,2,5,2021-09-12,1.19,5,68,5,M,Haha
51442240,Atmospheric and well equipped in calm neighborhood,107010389,An,M,Nieuw - Kwartier West,51.18135,4.43095,Entire home/apt,45,2,10,2021-12-17,2.31,2,29,10,M,Haha
51442256,"Staark 2 - Luxe appartement, incl parking,",26399692,Micheline,M,Universiteitsbuurt,51.22517,4.40659,Entire home/apt,167,2,4,2021-11-08,0.88,2,356,4,M,Haha
51451001,Romeo & Juliet's Suite,15780894,Simon,M,Historisch Centrum,51.2237,4.40479,Private room,59,1,41,2021-12-22,8.72,11,72,41,M,Haha
51465614,Logeren in het historisch centrum van Antwerpen.,318239401,Willy,M,Historisch Centrum,51.22308,4.39985,Entire home/apt,94,14,0,M,M,1,290,0,M,Haha
51504108,Cosy Loft for 3 people in Antwerp - BoLofts,415278320,Soulayman,M,Borgerhout Intra Muros Zuid,51.2138,4.43964,Entire home/apt,275,1,0,M,M,5,300,0,M,Haha
51504201,Corner Loft for 3 people in Antwerp - BoLofts,415278320,Soulayman,M,Borgerhout Intra Muros Noord,51.21446,4.43984,Entire home/apt,275,1,1,2021-08-15,0.22,5,300,1,M,Haha
51504519,Corner Loft for 3 people in Antwerp - BoLofts,415278320,Soulayman,M,Borgerhout Intra Muros Noord,51.21522,4.44071,Entire home/apt,275,1,2,2021-08-15,0.44,5,300,2,M,Haha
51535703,Penthouse Apartment with Jacuzzi and Terrace,417491907,Palash,M,Harmonie,51.20921,4.40768,Entire home/apt,125,1,3,2021-11-28,1.15,1,318,3,M,Haha
51544617,Private room in ‘50 vintage bright appartement,62639610,Elektra,M,Nieuw - Kwartier West,51.18056,4.43211,Private room,45,1,1,2021-10-08,0.37,1,90,1,M,Haha
51552571,Luxueus gemeubeld 2-slaapkamer appartement,13145096,Veerle,M,Deurne Zuid Oost,51.20098,4.4688,Entire home/apt,120,3,3,2021-11-30,1.96,3,147,3,M,Haha
51552943,Home in Antwerp city center,176907315,Grace,M,Amandus - Atheneum,51.21876,4.42632,Entire home/apt,69,1,6,2021-11-28,1.31,1,143,6,M,Haha
51554180,Schitterende loft met ondergrondse parking,360450922,Soetkin,M,Borgerhout Intra Muros Noord,51.215,4.43562,Entire home/apt,47,120,0,M,M,1,1,0,M,Haha
51567787,Luxueus gemeubeld 2-slaapkamer appartement,13145096,Veerle,M,Deurne Zuid Oost,51.20188,4.4688,Entire home/apt,120,3,1,2021-09-29,0.34,3,147,1,M,Haha
51590425,Modern & spacious apartment (82m²) in city center,48167974,Jasper,M,Stadspark,51.20429,4.4129,Entire home/apt,79,4,4,2021-09-19,1.17,1,288,4,M,Haha
51592927,Gerenoveerd design herenhuis met privé badkamer!,149283621,Elene,M,Harmonie,51.20573,4.4049,Private room,94,5,0,M,M,3,84,0,M,Haha
51602882,Super appartement au cœur de Anvers,278620290,Taoufik,M,Centraal Station,51.21303,4.4184,Entire home/apt,180,1,1,2021-08-29,0.25,2,135,1,M,Haha
51611190,Flat in old town,418102235,Larisa,M,Universiteitsbuurt,51.22056,4.40603,Entire home/apt,84,2,0,M,M,1,165,0,M,Haha
51654358,Bright room with balcony in mid century apartment,511187,Julie,M,Harmonie,51.19889,4.4112,Private room,50,1,2,2021-11-10,1.05,3,60,2,M,Haha
51663397,103、Antwerp central station's charming apartment,52106350,Jackie,M,Centraal Station,51.21752,4.42513,Entire home/apt,105,2,7,2021-11-21,1.75,6,346,7,M,Haha
51664876,Groundfl. app. in the green area. Terrace+garden,1131084,Kat,M,Deurne Zuid Oost,51.19853,4.46151,Entire home/apt,79,2,1,2021-10-18,0.43,1,158,1,M,Haha
51686228,Beautiful 100 sqm apartment & south facing terrace,392681633,Jef,M,Markgrave,51.20296,4.40496,Entire home/apt,110,2,2,2021-11-21,1.07,1,358,2,M,Haha
51697019,Rustig nieuwbouw appartement centrum Antwerpen,40123932,Elisabeth,M,Universiteitsbuurt,51.22622,4.40673,Entire home/apt,64,1,11,2021-11-14,2.68,1,0,11,M,Haha
51722556,Pretty Studio/loft in Antwerp,44252745,Ilja,M,Nieuw - Kwartier West,51.18238,4.42486,Entire home/apt,33,28,0,M,M,1,83,0,M,Haha
51749824,NEW authentic apartment & terrace Central station,177183639,Hannes,M,Amandus - Atheneum,51.2211,4.41889,Entire home/apt,91,2,18,2021-12-12,4.35,2,79,18,M,Haha
51792696,Lovely apartment of 2 bedrooms in Antwerpen next to Groenplaats,289209310,Mohammed,M,Historisch Centrum,51.2186,4.39689,Entire home/apt,85,2,3,2021-09-13,0.75,1,17,3,M,Haha
51794088,Spacious apartment in cosy & calm neighborhood,118070281,Alexia,M,Oud - Berchem,51.19508,4.41519,Entire home/apt,78,6,0,M,M,1,127,0,M,Haha
51797301,🌱 Cosy apartment with garden on a top location 🌱,52613811,Stefaan,M,Borgerhout Intra Muros Zuid,51.21601,4.42738,Entire home/apt,105,1,5,2021-09-25,1.23,1,75,5,M,Haha
51811514,Cosy city triplex in the historic heart of Antwerp,13930931,Ruth,M,Historisch Centrum,51.22093,4.40369,Entire home/apt,120,2,3,2021-09-26,0.9,1,353,3,M,Haha
51811969,Beautiful Apartment with top location,243934119,Sam,M,Stadspark,51.21121,4.41195,Entire home/apt,90,1,8,2021-11-10,1.97,2,96,8,M,Haha
51821504,Maison Olaf,138496466,Kurt,M,Harmonie,51.20484,4.40872,Private room,70,1,19,2021-12-19,5.0,1,357,19,M,Haha
51861612,Three Bedroom Marble Lodge in Heart of Antwerp 4C,317037207,Luca,M,Theaterbuurt-Meir,51.217,4.4061,Entire home/apt,69,1,0,M,M,64,301,0,M,Haha
51861858,Three Bedroom Marble Lodge in Heart of Antwerp 4C,165436938,Luca,M,Theaterbuurt-Meir,51.2186,4.40657,Entire home/apt,68,1,15,2021-12-06,3.81,63,301,15,M,Haha
51864931,Apartment with roof terrace in Antwerp,80157868,Annabel,M,Zurenborg,51.20885,4.42379,Entire home/apt,100,28,0,M,M,1,269,0,M,Haha
51900026,Stunning apartment newly renovated. City center!,54165504,John-John,M,Universiteitsbuurt,51.22336,4.40873,Entire home/apt,300,4,1,2021-12-03,1.0,2,83,1,M,Haha
51902660,Affordable Bed near Antwerp City,420392153,Jackie,M,Oud - Berchem,51.2007,4.43224,Shared room,40,1,0,M,M,1,365,0,M,Haha
51904178,Luxury rooms in manor,118536151,Pim,M,Amandus - Atheneum,51.22004,4.4228,Private room,25,61,0,M,M,6,247,0,M,Haha
51916312,"""Sud d'Anvers"" Boutique Luxury Stay ""Steiner""",420506177,Ludo,M,Zuid,51.21157,4.3966,Entire home/apt,171,1,8,2021-11-21,2.12,5,358,8,M,Haha
51932634,Central ground floor apartment with big terrace,30723310,Yolan,M,Stadspark,51.21176,4.41185,Entire home/apt,70,5,3,2021-12-15,1.45,1,206,3,M,Haha
51950999,"""Sud d'Anvers"" Boutique Suite-apartment ""Steiner""",420506177,Ludo,M,Zuid,51.20986,4.3951,Entire home/apt,171,1,8,2021-12-11,2.38,5,358,8,M,Haha
51951570,Big charming room ideal for teleworking,29917265,Sara,M,Deurne Zuid West,51.21048,4.45431,Private room,42,1,3,2021-12-21,3.0,1,43,3,M,Haha
51955913,Cosy apartment near Antwerp central station,36258248,Elke,M,Borgerhout Intra Muros Zuid,51.21605,4.43032,Entire home/apt,78,2,2,2021-10-24,0.86,1,21,2,M,Haha
51957123,Vincotte Business 3 bedroom apartment,368780735,Оксана,M,Borgerhout Intra Muros Noord,51.21719,4.43746,Entire home/apt,79,2,0,M,M,7,365,0,M,Haha
51967682,Vincotte business flat 1,368780735,Оксана,M,Borgerhout Intra Muros Noord,51.2184,4.43801,Entire home/apt,70,6,1,2021-09-19,0.3,7,365,1,M,Haha
52014982,Renovated 5 BEDROOM house with free parking,133352001,Willem,M,Deurne Noord,51.2346,4.45549,Entire home/apt,536,1,7,2021-12-05,2.47,2,85,7,M,Haha
52016376,Luxe 3P Brunello Suite in hartje Antwerpen!,230369390,Denise,M,Historisch Centrum,51.22327,4.40217,Entire home/apt,209,1,7,2021-12-12,2.69,8,354,7,M,Haha
52016779,Luxe 4P Chianti Classico Suite in hartje Antwerpen,230369390,Denise,M,Historisch Centrum,51.22388,4.39991,Entire home/apt,209,1,15,2021-12-12,5.29,8,351,15,M,Haha
52016935,Luxe 5P Barbera d’Alba suite in hartje Antwerpen!,230369390,Denise,M,Historisch Centrum,51.22213,4.39997,Entire home/apt,266,1,16,2021-12-04,5.65,8,349,16,M,Haha
52017166,Luxe 6P Barolo Suite in hartje Antwerpen!,230369390,Denise,M,Historisch Centrum,51.22371,4.4009,Entire home/apt,355,1,11,2021-12-12,3.88,8,351,11,M,Haha
52046870,"""Sud d'Anvers"" Boutique Apartment ""On the Corner""",420506177,Ludo,M,Zuid,51.21193,4.39686,Entire home/apt,171,2,7,2021-12-14,2.28,5,358,7,M,Haha
52064704,"""Sud d'Anvers""
Boutique Duplex Apartment
""Steiner""",420506177,Ludo,M,Zuid,51.21125,4.39509,Private room,272,2,6,2021-11-14,1.82,5,359,6,M,Haha
52064850,Lovely 1 bedroom in center of Antwerpen,185221935,Batsaikhan,M,Zuid,51.21034,4.39602,Entire home/apt,31,1,8,2021-12-01,2.42,1,361,8,M,Haha
52067782,Cosy Boho Oasis in the city of Antwerp,15427807,Caro,M,Markgrave,51.19711,4.40296,Entire home/apt,38,10,0,M,M,1,33,0,M,Haha
52082252,Beautiful apartment in the center of Antwerp,371916573,Lien,M,Theaterbuurt-Meir,51.21665,4.4073,Entire home/apt,80,1,0,M,M,1,66,0,M,Haha
52089122,Beautiful Light Apartment in cosy Zurenborg,1935190,Linda,M,Oud - Berchem,51.20575,4.433,Entire home/apt,85,3,1,2021-11-30,1.0,2,68,1,M,Haha
52120319,Moderne studio in het hartje van Antwerpen,260123379,Gari,M,Historisch Centrum,51.22281,4.39775,Entire home/apt,93,1,0,M,M,1,324,0,M,Haha
52158815,The Big Sleep,23210844,Myrthe,M,Sint-Andries,51.217133,4.394827,Entire home/apt,100,1,15,2021-12-18,4.55,1,338,15,M,Haha
52163567,NEW Central guest suite with bath,35762040,Thijs & Kristof,M,Harmonie,51.20867,4.40517,Entire home/apt,79,1,10,2021-12-19,5.77,2,79,10,M,Haha
52163940,100m² luxueus en zeer zonnig 3slpk appartement,907544,Guy,M,Harmonie,51.200432,4.406842,Entire home/apt,104,2,11,2021-12-06,3.3,1,326,11,M,Haha
52169472,ANTWERP- city center,40610250,Sawal,M,Amandus - Atheneum,51.220798,4.416965,Entire home/apt,56,3,0,M,M,1,63,0,M,Haha
52176647,View of Cathedral two,219813019,Chij Kumar,M,Historisch Centrum,51.22046,4.39996,Entire home/apt,74,1,13,2021-11-23,3.75,3,351,13,M,Haha
52181756,"Instant 'Home Feeling"" loft in Antwerp",422413264,Caroline,M,Universiteitsbuurt,51.22,4.40691,Entire home/apt,93,2,4,2021-12-12,2.73,1,168,4,M,Haha
52191272,Keppe’s home!,278342966,Illa,M,Kruininge - Bremweide,51.23414,4.47266,Entire home/apt,57,1,11,2021-12-05,3.55,1,91,11,M,Haha
52200892,Cozy penthouse with 360 view over Antwerp,24161925,Jens,M,Zuid,51.20868,4.40062,Entire home/apt,140,2,2,2021-09-26,0.62,1,143,2,M,Haha
52215131,Modern apartment with private bathroom,79289630,Stefan,M,Hoboken - West,51.18253,4.34134,Private room,65,1,22,2021-12-25,6.41,1,231,22,M,Haha
52233251,Bright apartment with open views,422824889,Tobit,M,Stadspark,51.2073,4.41915,Entire home/apt,69,1,7,2021-12-12,4.88,1,242,7,M,Haha
52254097,Cosy apartment with rooftop terrace,132850405,Melino,M,Borgerhout Intra Muros Zuid,51.21194,4.43082,Entire home/apt,104,2,10,2021-12-19,3.9,1,361,10,M,Haha
52282852,"Sweet, comfortable and super central Studio",208496021,Afra,M,Universiteitsbuurt,51.22595,4.41065,Entire home/apt,40,1,7,2021-11-28,2.12,1,27,7,M,Haha
52304371,Charming Large Apartment in the Heart of Antwerp,368780735,Оксана,M,Haringrode,51.20715,4.42423,Entire home/apt,90,14,0,M,M,7,365,0,M,Haha
52313604,The Industrial Residence in Heart of Antwerp 1,165436938,Luca,M,Historisch Centrum,51.21926,4.39694,Entire home/apt,68,1,3,2021-11-21,1.7,63,344,3,M,Haha
52313796,The Industrial Residence in the Heart of Antwerp 2,165436938,Luca,M,Historisch Centrum,51.21833,4.39747,Entire home/apt,68,1,12,2021-12-12,3.79,63,351,12,M,Haha
52313885,The Industrial Residence in the Heart of Antwerp 3,165436938,Luca,M,Sint-Andries,51.21771,4.39551,Entire home/apt,68,1,7,2021-12-12,2.96,63,334,7,M,Haha
52313965,The Industrial Residence in The Heart of Antwerp 4,165436938,Luca,M,Historisch Centrum,51.2198,4.39748,Entire home/apt,68,1,8,2021-12-05,2.89,63,350,8,M,Haha
52314158,The Industrial Residence in The Heart of Antwerp 5,165436938,Luca,M,Sint-Andries,51.21781,4.3968,Entire home/apt,68,1,7,2021-11-05,2.69,63,353,7,M,Haha
52314420,The Industrial Apartments in Heart of Antwerp 1,317037207,Luca,M,Historisch Centrum,51.21989,4.39633,Entire home/apt,66,1,8,2021-12-12,2.79,64,344,8,M,Haha
52314612,The Industrial Apartments in Heart of Antwerp 2,317037207,Luca,M,Historisch Centrum,51.21915,4.39742,Entire home/apt,69,1,5,2021-12-01,2.05,64,351,5,M,Haha
52315230,The Industrial Apartments in Heart of Antwerp 3,317037207,Luca,M,Historisch Centrum,51.21851,4.39722,Entire home/apt,66,1,12,2021-12-11,3.91,64,334,12,M,Haha
52315597,The Antwerp Old City Apartments 101,317037207,Luca,M,Sint-Andries,51.218,4.39702,Entire home/apt,69,1,2,2021-11-04,1.07,64,359,2,M,Haha
52315681,The Industrial Apartments in Heart of Antwerp 4,317037207,Luca,M,Historisch Centrum,51.2185,4.39599,Entire home/apt,69,1,1,2021-10-03,0.35,64,350,1,M,Haha
52315813,The Industrial Apartments in Heart of Antwerp 5,317037207,Luca,M,Sint-Andries,51.21818,4.39551,Entire home/apt,69,1,3,2021-11-06,1.06,64,353,3,M,Haha
52335943,Дом посуточно,420423595,Armen,M,Centraal Station,51.21897,4.42073,Entire home/apt,60,1,6,2021-11-28,2.12,1,362,6,M,Haha
52342377,Rustige uitvalsbasis in het hippe Borgerhout.,208265108,Michael,M,Borgerhout Intra Muros Noord,51.21844,4.44038,Private room,25,4,0,M,M,1,83,0,M,Haha
52354991,Mooie casa particular met open terras,387891465,Axel,M,Amandus - Atheneum,51.22167,4.41893,Private room,80,1,1,2021-10-17,0.42,1,88,1,M,Haha
52358678,Number 22 antwerp 2 bedrooms balcony south 90 m2,6068286,Frank Frédéric,M,Brederode,51.20344,4.39269,Entire home/apt,100,7,1,2021-11-10,0.64,5,357,1,M,Haha
52368464,BnB Antwerpen | Welkom in het hart van de stad,36456000,Linda,M,Historisch Centrum,51.219158,4.399688,Entire home/apt,134,2,4,2021-12-20,4.0,1,352,4,M,Haha
52382112,"Comfortable, spacious, lightful bedroom",423994274,Frederik,M,Valaar,51.17877,4.38003,Private room,64,1,2,2021-10-31,0.76,1,365,2,M,Haha
52403714,Beautiful apartment close to the central station,2628351,Sarah,M,Borgerhout Intra Muros Zuid,51.21083,4.42825,Entire home/apt,76,1,3,2021-12-19,1.58,1,343,3,M,Haha
52403814,Spacious loft in a shared house,189196082,Bart,M,Borgerhout Intra Muros Noord,51.21738,4.43107,Private room,60,2,1,2021-10-25,0.48,5,144,1,M,Haha
52413106,Cozy studio in city center (Netflix/terrace/wifi),349719106,Bram,M,Centraal Station,51.21841,4.42206,Entire home/apt,119,2,7,2021-11-21,2.39,3,173,7,M,Haha
52415607,Lovely apartment in the city of Antwerp,17782396,Margaux,M,Zuid,51.20682,4.39253,Entire home/apt,76,2,3,2021-12-13,2.81,1,353,3,M,Haha
52438765,Cathedral View One,219813019,Chij Kumar,M,Historisch Centrum,51.21936,4.40054,Private room,70,1,1,2021-12-12,1.0,3,175,1,M,Haha
52461678,Studio Seefhoek,424643503,Dominik & Sarah,M,Amandus - Atheneum,51.22033,4.42354,Entire home/apt,80,3,7,2021-12-12,2.73,1,99,7,M,Haha
52486155,Bright rooftop apartment suburbs Antwerp,18651068,Margot,M,Deurne Zuid West,51.21084,4.46066,Entire home/apt,59,1,12,2021-12-18,4.24,1,354,12,M,Haha
52486335,Sunny apartment in the greenest suburb of Antwerp,227152028,Veerle,M,Hoogte,51.18109,4.39062,Entire home/apt,86,2,7,2021-12-14,2.47,1,33,7,M,Haha
52521550,Charmant appartement met terras,14917980,Barbara,M,Harmonie,51.20908,4.40498,Entire home/apt,85,2,0,M,M,1,328,0,M,Haha
52535670,Beautiful view @ Theaterplein Antwerp,425218779,Fons Sleeps,M,Theaterbuurt-Meir,51.21437,4.40944,Entire home/apt,94,1,12,2021-12-12,5.63,1,353,12,M,Haha
52566597,Brand new apartment in the hippest area of Antwerp,855489,Ione,M,Eilandje,51.231155,4.409182,Entire home/apt,230,2,1,2021-11-17,0.75,1,319,1,M,Haha
52568642,Private Garden Apartment | Atelier Wits,39001675,Guus,M,Harmonie,51.20795,4.40524,Entire home/apt,75,2,13,2021-12-19,5.0,6,346,13,M,Haha
52569274,Wunderkammer Apartment | Atelier Wits,39001675,Guus,M,Harmonie,51.209,4.40444,Entire home/apt,75,2,9,2021-12-19,3.8,6,353,9,M,Haha
52579351,Roof Terrace Apartment | Atelier Wits,39001675,Guus,M,Harmonie,51.20899,4.40521,Entire home/apt,85,2,13,2021-12-19,5.06,6,332,13,M,Haha
52592822,Mooi appartement in Antwerpen-Berchem,132555399,Stien,M,Oosterveld - Elsdonk,51.17848,4.42773,Entire home/apt,17,28,0,M,M,1,84,0,M,Haha
52593265,Room in cosy and renovated apartment (women only),12108305,Stéphanie,M,Tentoonstellingswijk,51.19175,4.39135,Private room,32,1,3,2021-12-23,1.15,2,87,3,M,Haha
52611295,Sunny & Ideally located 2BR Apt with harbour views,37630457,Rami,M,Eilandje,51.22864,4.40817,Entire home/apt,130,2,7,2021-12-22,2.69,1,342,7,M,Haha
52645207,Topfloor,7721403,Veerle,M,Dam,51.22976,4.43132,Private room,60,2,2,2021-11-01,0.86,1,158,2,M,Haha
52645856,Cosy Flat @ Centrum Antwerpen + Wifi,43247005,Rebecca,M,Historisch Centrum,51.21957,4.40038,Entire home/apt,81,1,1,2021-10-24,0.47,16,349,1,M,Haha
52663090,Luxe 4P Prosecco Suite in hartje Antwerpen,230369390,Denise,M,Historisch Centrum,51.22256,4.40041,Entire home/apt,206,1,7,2021-12-12,3.0,8,360,7,M,Haha
52663535,Private Studio with terrace,37716821,Andreas,M,Valaar,51.17969,4.3755,Entire home/apt,78,2,0,M,M,2,359,0,M,Haha
52663978,Cosy bohemian apartment just outside City Centre,37985700,Sophie,M,Groenenhoek,51.19715,4.44641,Entire home/apt,70,5,2,2021-12-05,1.36,1,300,2,M,Haha
52664057,Luxe 4P Cava suite in hartje Antwerpen!,230369390,Denise,M,Historisch Centrum,51.22262,4.40156,Entire home/apt,209,1,3,2021-12-12,2.05,8,358,3,M,Haha
52683142,The Antwerp Old City Residence 301,165436938,Luca,M,Historisch Centrum,51.22145,4.39701,Entire home/apt,68,1,10,2021-11-27,4.23,63,349,10,M,Haha
52683920,The Antwerp Old City Residence 101,165436938,Luca,M,Historisch Centrum,51.22025,4.39842,Entire home/apt,68,1,10,2021-12-05,3.85,63,359,10,M,Haha
52728206,Gezellige appartement,426864947,Magda,M,Deurne Noord,51.23236,4.46179,Entire home/apt,73,1,0,M,M,1,0,0,M,Haha
52728572,The Antwerp Old City Residence 102,165436938,Luca,M,Historisch Centrum,51.22149,4.39822,Entire home/apt,68,1,11,2021-11-18,4.58,63,351,11,M,Haha
52729424,The Antwerp Old City Residence 201,165436938,Luca,M,Historisch Centrum,51.22098,4.39842,Entire home/apt,68,1,11,2021-11-19,5.0,63,352,11,M,Haha
52729945,The Antwerp Old City Residence 202,165436938,Luca,M,Historisch Centrum,51.22103,4.39707,Entire home/apt,70,1,12,2021-11-28,5.0,63,356,12,M,Haha
52730244,Mooi lichtrijk gemeubeld appartement te Antwerpen,149585620,Lam,M,Merksem - Heide,51.25199,4.44451,Entire home/apt,120,3,0,M,M,1,137,0,M,Haha
52744629,Luxe 4P Champagne Suite in hartje Antwerpen,230369390,Denise,M,Historisch Centrum,51.2228,4.40145,Entire home/apt,229,1,3,2021-11-07,1.41,8,357,3,M,Haha
52747901,Private room in urban jungle loft,17496515,Dankert,M,Oud - Berchem,51.19986,4.42174,Private room,50,2,1,2021-11-08,0.61,2,71,1,M,Haha
52749180,The Antwerp Old City Apartments 102,317037207,Luca,M,Historisch Centrum,51.22117,4.39711,Entire home/apt,69,1,0,M,M,64,351,0,M,Haha
